id,created_at,kind,case_type,severity,status,pickup_zone_id,pickup_name,pickup_ref,pickup_lat,pickup_lng,hospital_id,assigned_vehicle_id,assigned_driver_id,distance_km,eta_to_pickup_min,eta_min,patients_count,event_tag,source,synthetic
SIM-007044,2024-01-27T16:16:30.451Z,blood,,Urgent,CANCELLED,zone-factory,Blue Furnace Township Residency,loc-blue-furnace-township-residency,22.7779,86.217,,sim-veh-factory-amb-5,sim-drv-factory-5,2.1,3.2,1.6,1,,SIM_SEED,True
SIM-008474,2025-09-17T18:24:26.524Z,fire,,Urgent,COMPLETED,zone-bistupur,JRD Tata Memorial Hostel,loc-jrd-tata-memorial-hostel,22.7996,86.1835,,sim-veh-bistupur-fire-6,sim-drv-bistupur-6,1.65,2.6,2.3,1,,SIM_SEED,True
SIM-010147,2023-10-25T00:44:58.603Z,medical,Respiratory,Normal,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.7859,86.1612,hosp-foundry-area-medical-centre,sim-veh-kadma-amb-1,sim-drv-kadma-1,5.38,12.9,6.8,1,DIWALI_FIRE_SEASON,SIM_SEED,True
SIM-010707,2024-10-27T13:50:04.579Z,medical,Trauma,Normal,COMPLETED,zone-kadma,Kadma Market,loc-kadmamkt,22.8008,86.1805,hosp-foundry-area-medical-centre,sim-veh-kadma-amb-1,sim-drv-kadma-1,5.33,14.6,12.2,1,,SIM_SEED,True
SIM-002679,2022-08-17T01:33:16.730Z,blood,,Normal,COMPLETED,zone-sonari,Subarnarekha Riverfront Park,loc-subarnarekha-riverfront-park,22.7806,86.1586,hosp-subarnarekha-skin-and-wellness,sim-veh-sonari-amb-5,sim-drv-sonari-5,2.79,3.8,5.6,1,,SIM_SEED,True
SIM-003234,2025-07-23T20:54:30.284Z,medical,Trauma,Normal,COMPLETED,zone-sakchi,Blue Wave Aquatic Sports Complex,loc-blue-wave-aquatic-sports-compl,22.8075,86.2039,hosp-sakchi-community-hospital,sim-veh-sakchi-amb-5,sim-drv-sakchi-5,2.16,1.7,3.5,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-003292,2025-03-26T17:54:28.425Z,medical,Cardiac,Normal,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.8057,86.2043,hosp-tata-steel-advanced-multi-spec,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,2.5,0.8,5,1,,SIM_SEED,True
SIM-001904,2024-06-18T09:04:34.056Z,medical,Trauma,Normal,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.796,86.1713,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-5,sim-drv-kadma-5,1.12,1.4,2.1,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-000815,2025-08-18T02:01:31.823Z,medical,General,Critical,COMPLETED,zone-bistupur,Beldih Club (Banquet),loc-beldih,22.8016,86.1902,hosp-jubilee-care-hospital,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,2.26,3.5,4.2,1,,SIM_SEED,True
SIM-007619,2024-01-03T03:39:13.406Z,medical,Cardiac,Urgent,CANCELLED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7892,86.1655,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-3,sim-drv-kadma-3,1.94,4.5,3.3,1,,SIM_SEED,True
SIM-006881,2023-05-30T19:26:08.527Z,medical,General,Urgent,COMPLETED,zone-factory,Fuel Station Depot,loc-fuel,22.7772,86.2161,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-4,sim-drv-factory-4,6.26,14.9,6.9,3,,SIM_SEED,True
SIM-004703,2023-08-10T03:26:36.646Z,medical,Trauma,Urgent,COMPLETED,zone-bistupur,Steel Mart Township Store,loc-steel-mart-township-store,22.8066,86.1814,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-4,sim-drv-bistupur-4,2.36,4.1,4.8,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-001018,2021-08-01T03:10:07.929Z,fire,,Critical,COMPLETED,zone-sonari,JRD Tata Sports Complex,loc-jrd,22.7746,86.1496,,sim-veh-sonari-fire-4,sim-drv-sonari-4,6.84,11.7,11.7,1,,SIM_SEED,True
SIM-003499,2022-10-27T22:43:26.407Z,medical,General,Normal,COMPLETED,zone-sonari,Subarnarekha Riverfront Park,loc-subarnarekha-riverfront-park,22.7806,86.1586,hosp-subarnarekha-skin-and-wellness,sim-veh-sonari-amb-5,sim-drv-sonari-5,3.26,3.7,5.1,1,DIWALI_FIRE_SEASON,SIM_SEED,True
SIM-003021,2025-07-27T09:26:11.111Z,fire,,Normal,COMPLETED,zone-factory,Tata Workers Central Canteen,loc-tata-workers-central-canteen,22.768,86.2122,,sim-veh-factory-fire-4,sim-drv-factory-4,1.4,2.5,2.5,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-005132,2024-12-25T16:45:34.706Z,medical,Trauma,Normal,COMPLETED,zone-sakchi,Telco Blood Bank,loc-telco-blood-bank,22.823,86.244,hosp-sakchi-community-hospital,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,9.13,8.8,16.3,1,,SIM_SEED,True
SIM-008201,2026-01-02T19:32:29.932Z,fire,,Urgent,COMPLETED,zone-bistupur,Bistupur Quarters,loc-bistupur,22.7929,86.1748,,sim-veh-bistupur-fire-2,sim-drv-bistupur-2,2.59,4.6,2.7,1,NEW_YEAR_EVE,SIM_SEED,True
SIM-007418,2023-07-18T07:14:31.068Z,medical,Trauma,Normal,COMPLETED,zone-factory,Burma Mines,loc-burma,22.7684,86.2046,hosp-sakchi-community-hospital,sim-veh-factory-amb-1,sim-drv-factory-1,4.79,14.8,12.2,1,,SIM_SEED,True
SIM-007939,2023-05-30T19:26:08.527Z,medical,General,Urgent,COMPLETED,zone-factory,Fuel Station Depot,loc-fuel,22.7772,86.2161,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-4,sim-drv-factory-4,6.26,14.9,6.9,3,,SIM_SEED,True
SIM-009006,2024-07-16T09:19:29.769Z,medical,Trauma,Critical,COMPLETED,zone-bistupur,Jubilee Park Hub,loc-jubilee,22.8019,86.1866,hosp-subarnarekha-super-speciality-,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,3.1,7.5,3.4,3,,SIM_SEED,True
SIM-010396,2023-10-07T14:27:26.715Z,fire,,Urgent,COMPLETED,zone-sonari,Subarnarekha Riverside Quarters,loc-subarnarekha-riverside-quarters,22.7793,86.1553,,sim-veh-sonari-fire-1,sim-drv-sonari-1,5.52,12.6,7.8,1,,SIM_SEED,True
SIM-008985,2023-03-05T07:25:42.647Z,fire,,Normal,COMPLETED,zone-factory,Burma Mines,loc-burma,22.7649,86.2001,,sim-veh-factory-fire-1,sim-drv-factory-1,5.64,17.5,12.6,1,,SIM_SEED,True
SIM-000124,2024-07-29T19:08:50.774Z,medical,General,Normal,COMPLETED,zone-sonari,JRD Tata Sports Complex,loc-jrd,22.7746,86.1496,hosp-subarnarekha-skin-and-wellness,sim-veh-sonari-amb-5,sim-drv-sonari-5,8.02,10.8,14.5,1,,SIM_SEED,True
SIM-000488,2022-09-13T00:29:01.858Z,medical,General,Normal,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7948,86.1725,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-4,sim-drv-kadma-4,0.94,1.3,1.6,1,,SIM_SEED,True
SIM-008797,2024-04-10T20:38:16.354Z,fire,,Urgent,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7776,86.153,,sim-veh-sonari-fire-5,sim-drv-sonari-5,1.58,3.8,2.6,1,,SIM_SEED,True
SIM-002910,2023-06-20T12:38:54.863Z,medical,Cardiac,Critical,COMPLETED,zone-sakchi,Sakchi Quarters,loc-sakchi,22.8045,86.2057,hosp-tata-steel-advanced-multi-spec,sim-veh-sakchi-amb-1,sim-drv-sakchi-1,2.56,0.6,4.7,1,,SIM_SEED,True
SIM-007947,2023-07-18T07:14:31.068Z,medical,Trauma,Normal,COMPLETED,zone-factory,Burma Mines,loc-burma,22.7684,86.2046,hosp-sakchi-community-hospital,sim-veh-factory-amb-1,sim-drv-factory-1,4.79,14.8,12.2,1,,SIM_SEED,True
SIM-007256,2024-12-19T21:04:58.761Z,medical,Pediatric,Critical,COMPLETED,zone-sonari,Subarnarekha Riverside Quarters,loc-subarnarekha-riverside-quarters,22.7815,86.1581,hosp-iron-valley-children-s-clinic,sim-veh-sonari-amb-2,sim-drv-sonari-2,3.34,8.7,7.7,1,,SIM_SEED,True
SIM-001194,2023-03-25T23:17:16.418Z,medical,Cardiac,Normal,COMPLETED,zone-sakchi,Marine Drive (Domuhani),loc-domuhani,22.8201,86.205,hosp-tata-steel-advanced-multi-spec,sim-veh-sakchi-amb-5,sim-drv-sakchi-5,4.56,3.7,9.5,1,,SIM_SEED,True
SIM-007030,2025-05-06T08:03:39.384Z,fire,,Urgent,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.7649,86.2,,sim-veh-factory-fire-2,sim-drv-factory-2,3.01,6.7,5.1,1,,SIM_SEED,True
SIM-006399,2023-07-11T09:52:28.907Z,medical,Trauma,Urgent,COMPLETED,zone-factory,Blue Furnace Township Residency,loc-blue-furnace-township-residency,22.7622,86.1965,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-1,sim-drv-factory-1,5.65,13,6.2,1,,SIM_SEED,True
SIM-004437,2023-04-12T12:22:16.003Z,medical,Cardiac,Urgent,CANCELLED,zone-bistupur,Bistupur Quarters,loc-bistupur,22.8012,86.1856,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-3,sim-drv-bistupur-3,0.52,0.3,1,1,,SIM_SEED,True
SIM-007284,2025-10-12T19:19:20.649Z,medical,Pediatric,Normal,COMPLETED,zone-sakchi,DBMS College,loc-dbms,22.8059,86.2076,hosp-jubilee-care-hospital,sim-veh-sakchi-amb-1,sim-drv-sakchi-1,3.63,9.1,7.1,1,DIWALI_FIRE_SEASON,SIM_SEED,True
SIM-003381,2023-01-06T22:50:41.793Z,medical,General,Urgent,COMPLETED,zone-kadma,Iron Valley Student Residence,loc-iron-valley-student-residence,22.7936,86.1737,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-2,sim-drv-kadma-2,0.34,0.7,0.7,1,,SIM_SEED,True
SIM-000801,2022-10-19T12:32:42.273Z,medical,General,Normal,COMPLETED,zone-sonari,Telco Colony,loc-telco,22.7847,86.1301,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-2,sim-drv-sonari-2,11.73,14.8,20.2,1,,SIM_SEED,True
SIM-007481,2024-03-07T18:49:18.842Z,blood,,Urgent,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.7956,86.1941,,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,3.48,11.1,5.8,1,,SIM_SEED,True
SIM-009456,2025-10-25T09:06:39.874Z,medical,Maternity,Normal,COMPLETED,zone-factory,Blue Furnace Township Residency,loc-blue-furnace-township-residency,22.7655,86.2009,hosp-tata-steel-advanced-multi-spec,sim-veh-factory-amb-1,sim-drv-factory-1,4.89,15.1,12,1,,SIM_SEED,True
SIM-001289,2025-01-18T23:37:36.293Z,medical,Cardiac,Normal,COMPLETED,zone-bistupur,Russi Modi Centre,loc-russi,22.7991,86.1901,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-5,sim-drv-bistupur-5,1.95,1.8,3.3,1,,SIM_SEED,True
SIM-003700,2023-03-11T22:16:40.846Z,fire,,Critical,COMPLETED,zone-factory,Blast Furnace Energy Station,loc-blast-furnace-energy-station,22.7692,86.211,,sim-veh-factory-fire-5,sim-drv-factory-5,1.46,2.9,2.9,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-008570,2026-04-08T21:40:07.390Z,blood,,Critical,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.781,86.1575,,sim-veh-sonari-amb-5,sim-drv-sonari-5,3.51,10.8,9.1,1,,SIM_SEED,True
SIM-001589,2021-11-06T21:29:42.014Z,fire,,Normal,COMPLETED,zone-bistupur,Jamsetji Tata Scholars Residence,loc-jamsetji-tata-scholars-residen,22.7958,86.1802,,sim-veh-bistupur-fire-5,sim-drv-bistupur-5,0.89,1.8,1.8,1,DIWALI_FIRE_SEASON,SIM_SEED,True
SIM-001615,2022-12-29T23:08:12.030Z,medical,Cardiac,Normal,COMPLETED,zone-sonari,Telco Colony,loc-telco,22.7847,86.1301,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-1,sim-drv-sonari-1,13.97,17.3,25.7,1,,SIM_SEED,True
SIM-004333,2024-05-04T05:08:15.531Z,medical,Pediatric,Normal,COMPLETED,zone-kadma,Sonari Blood Bank,loc-sonari-blood-bank,22.8,86.156,hosp-iron-valley-children-s-clinic,sim-veh-kadma-amb-4,sim-drv-kadma-4,3.84,4.3,7.5,1,,SIM_SEED,True
SIM-004899,2025-07-14T08:46:55.388Z,medical,Trauma,Normal,COMPLETED,zone-bistupur,Russi Modi Centre,loc-russi,22.7991,86.1901,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-5,sim-drv-bistupur-5,1.82,1.5,2.9,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-001780,2024-04-06T02:05:58.153Z,medical,General,Urgent,COMPLETED,zone-sonari,NIT Jamshedpur,loc-nit,22.7771,86.1449,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-1,sim-drv-sonari-1,8.92,13.3,17.7,1,,SIM_SEED,True
SIM-004311,2022-11-02T09:14:03.687Z,medical,Trauma,Urgent,COMPLETED,zone-sonari,JRD Tata Sports Complex,loc-jrd,22.7746,86.1496,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-2,sim-drv-sonari-2,10.06,11.9,17.6,1,,SIM_SEED,True
SIM-005486,2022-10-19T23:02:07.172Z,medical,General,Urgent,COMPLETED,zone-sonari,NIT Jamshedpur,loc-nit,22.7771,86.1449,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-2,sim-drv-sonari-2,7.04,8.6,12.5,1,,SIM_SEED,True
SIM-001454,2025-03-07T11:21:54.739Z,medical,Pediatric,Normal,COMPLETED,zone-factory,Foundry Workers Enclave,loc-foundry-workers-enclave,22.7716,86.2086,hosp-sakchi-community-hospital,sim-veh-factory-amb-7,sim-drv-factory-7,4.4,2.3,8.4,1,,SIM_SEED,True
SIM-000171,2024-05-20T10:07:04.746Z,fire,,Urgent,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.771,86.208,,sim-veh-factory-fire-4,sim-drv-factory-4,0.2,0.4,0.4,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-010007,2025-02-24T14:01:50.487Z,medical,Trauma,Critical,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.7963,86.1746,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-4,sim-drv-kadma-4,0.4,1,0.4,1,,SIM_SEED,True
SIM-010564,2023-03-03T02:22:18.938Z,medical,Trauma,Urgent,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7784,86.1541,hosp-tata-steel-advanced-multi-spec,sim-veh-sonari-amb-1,sim-drv-sonari-1,4.18,7.9,3.5,1,,SIM_SEED,True
SIM-000881,2025-08-20T15:36:31.338Z,medical,General,Normal,COMPLETED,zone-factory,Fuel Station Depot,loc-fuel,22.7732,86.2012,hosp-steel-city-general-hospital,sim-veh-factory-amb-2,sim-drv-factory-2,1.89,2.7,3.6,1,,SIM_SEED,True
SIM-010139,2024-08-19T17:08:19.273Z,medical,Maternity,Normal,COMPLETED,zone-sakchi,Hotel Sonnet,loc-sonnet,22.8128,86.2165,hosp-subarnarekha-super-speciality-,sim-veh-sakchi-amb-1,sim-drv-sakchi-1,6.07,19.6,12.8,1,,SIM_SEED,True
SIM-009930,2024-05-12T19:40:32.914Z,medical,Maternity,Urgent,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7972,86.1758,hosp-millennium-women-s-care-clinic,sim-veh-kadma-amb-4,sim-drv-kadma-4,3.47,8.4,3.9,1,,SIM_SEED,True
SIM-008626,2024-02-17T08:11:30.152Z,blood,,Urgent,COMPLETED,zone-factory,Blue Furnace Township Residency,loc-blue-furnace-township-residency,22.7635,86.1982,,sim-veh-factory-amb-5,sim-drv-factory-5,5.39,11.5,7.8,1,,SIM_SEED,True
SIM-001846,2026-01-03T11:41:01.127Z,medical,General,Normal,COMPLETED,zone-sonari,Telco Colony,loc-telco,22.7847,86.1301,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-2,sim-drv-sonari-2,12.32,16,21.5,1,,SIM_SEED,True
SIM-008053,2024-03-14T21:33:20.529Z,medical,General,Urgent,COMPLETED,zone-bistupur,Jubilee Park Hub,loc-jubilee,22.8099,86.1969,hosp-jrd-family-health-clinic,sim-veh-bistupur-amb-2,sim-drv-bistupur-2,4.42,7,3.4,1,,SIM_SEED,True
SIM-010910,2023-04-23T19:32:26.921Z,blood,,Urgent,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.8082,86.2106,,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,0.69,2,1.3,1,,SIM_SEED,True
SIM-008412,2026-02-20T09:22:31.694Z,medical,Cardiac,Urgent,COMPLETED,zone-factory,Central Workshop,loc-workshop,22.779,86.2185,hosp-tata-steel-advanced-multi-spec,sim-veh-factory-amb-1,sim-drv-factory-1,5.51,12.1,7.9,1,,SIM_SEED,True
SIM-003317,2022-11-27T08:37:56.022Z,medical,Cardiac,Normal,COMPLETED,zone-bistupur,Beldih Club (Banquet),loc-beldih,22.8016,86.1902,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-3,sim-drv-bistupur-3,1.24,0.8,2,1,,SIM_SEED,True
SIM-007696,2023-03-21T20:01:23.571Z,fire,,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7943,86.1748,,sim-veh-sonari-fire-6,sim-drv-sonari-6,3.29,5.6,2.9,1,,SIM_SEED,True
SIM-001143,2021-08-17T11:38:06.261Z,medical,General,Urgent,COMPLETED,zone-sakchi,Fresh Harvest Vegetable Market,loc-fresh-harvest-vegetable-market,22.8051,86.2063,hosp-millennium-women-s-care-clinic,sim-veh-sakchi-amb-4,sim-drv-sakchi-4,0.96,1,1.6,1,,SIM_SEED,True
SIM-006996,2024-08-31T08:01:26.985Z,fire,,Normal,COMPLETED,zone-bistupur,Bistupur Quarters,loc-bistupur,22.8067,86.1928,,sim-veh-bistupur-fire-6,sim-drv-bistupur-6,5.87,16.6,9.6,1,,SIM_SEED,True
SIM-007438,2024-04-02T22:13:31.322Z,blood,,Urgent,COMPLETED,zone-kadma,Kadma Quarters,loc-kadma,22.7878,86.1636,,sim-veh-kadma-amb-2,sim-drv-kadma-2,4.07,9.3,8.1,1,,SIM_SEED,True
SIM-005151,2024-10-02T12:27:24.021Z,medical,Cardiac,Normal,COMPLETED,zone-bistupur,Jubilee Green Gardens,loc-jubilee-green-gardens,22.7994,86.1886,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-2,sim-drv-bistupur-2,2.51,3.5,4.9,1,,SIM_SEED,True
SIM-000370,2024-10-12T17:48:26.323Z,fire,,Urgent,COMPLETED,zone-factory,Tata Township Energy Center,loc-tata-township-energy-center,22.774,86.2062,,sim-veh-factory-fire-5,sim-drv-factory-5,1.32,2.4,2.4,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-003817,2023-05-15T01:57:40.748Z,medical,General,Critical,COMPLETED,zone-sonari,XLRI Jamshedpur,loc-xlri,22.7783,86.1442,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-3,sim-drv-sonari-3,9,13.7,18,1,,SIM_SEED,True
SIM-007052,2026-03-09T09:11:36.576Z,blood,,Normal,COMPLETED,zone-kadma,Kadma Market,loc-kadmamkt,22.7884,86.1644,,sim-veh-kadma-amb-2,sim-drv-kadma-2,5.49,8.3,4.8,1,,SIM_SEED,True
SIM-003049,2026-01-06T15:42:09.694Z,medical,Maternity,Urgent,COMPLETED,zone-sonari,NIT Jamshedpur,loc-nit,22.7771,86.1449,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-5,sim-drv-sonari-5,10.83,15.4,22.7,1,,SIM_SEED,True
SIM-004480,2025-04-20T01:59:50.902Z,medical,Maternity,Urgent,COMPLETED,zone-bistupur,Jubilee Heritage Cinema,loc-jubilee-heritage-cinema,22.8066,86.1814,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,1.11,1.4,2.1,1,,SIM_SEED,True
SIM-008420,2025-02-24T14:01:50.487Z,medical,Trauma,Critical,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.7963,86.1746,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-4,sim-drv-kadma-4,0.4,1,0.4,1,,SIM_SEED,True
SIM-001758,2026-06-12T22:51:51.490Z,medical,Trauma,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.786,86.164,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-4,sim-drv-sonari-4,1.67,0.7,3.1,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-010735,2024-05-17T09:45:18.922Z,medical,Trauma,Critical,COMPLETED,zone-factory,Fuel Station Depot,loc-fuel,22.7697,86.2064,hosp-tata-steel-advanced-multi-spec,sim-veh-factory-amb-3,sim-drv-factory-3,5.35,13.6,10.1,1,,SIM_SEED,True
SIM-008208,2024-12-21T17:03:44.422Z,fire,,Critical,COMPLETED,zone-sakchi,DBMS College,loc-dbms,22.8051,86.2064,,sim-veh-sakchi-fire-4,sim-drv-sakchi-4,3.85,12.6,11.1,1,,SIM_SEED,True
SIM-006644,2026-02-06T18:34:24.590Z,fire,,Normal,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.7748,86.2129,,sim-veh-factory-fire-3,sim-drv-factory-3,5.4,9.1,4.3,1,,SIM_SEED,True
SIM-000164,2025-07-24T19:21:06.103Z,fire,,Normal,COMPLETED,zone-kadma,Millennium Eco Garden,loc-millennium-eco-garden,22.7972,86.1701,,sim-veh-kadma-fire-5,sim-drv-kadma-5,1.02,1.8,1.8,1,,SIM_SEED,True
SIM-010515,2024-03-31T09:22:57.030Z,medical,General,Normal,CANCELLED,zone-factory,Factory Main Gate,loc-gate,22.7745,86.2125,hosp-iron-valley-children-s-clinic,sim-veh-factory-amb-2,sim-drv-factory-2,5.23,14.5,5.9,1,,SIM_SEED,True
SIM-008089,2023-12-16T11:29:50.354Z,medical,Pediatric,Urgent,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7871,86.1626,hosp-jubilee-care-hospital,sim-veh-kadma-amb-2,sim-drv-kadma-2,3.31,7.2,5.1,1,,SIM_SEED,True
SIM-010093,2023-03-29T07:27:17.720Z,medical,Pediatric,Normal,COMPLETED,zone-sonari,Subarnarekha Riverside Quarters,loc-subarnarekha-riverside-quarters,22.7942,86.1746,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-3,sim-drv-sonari-3,0.4,0.9,0.8,1,,SIM_SEED,True
SIM-008950,2026-05-13T05:43:56.952Z,fire,,Normal,COMPLETED,zone-bistupur,Bistupur Quarters,loc-bistupur,22.8095,86.1964,,sim-veh-bistupur-fire-3,sim-drv-bistupur-3,0.84,2,1.3,1,,SIM_SEED,True
SIM-008836,2023-06-06T20:26:28.095Z,medical,Trauma,Critical,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.7964,86.1952,hosp-tata-steel-advanced-multi-spec,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,1.98,4.2,3.6,1,,SIM_SEED,True
SIM-010107,2024-12-31T11:14:22.775Z,medical,General,Normal,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7996,86.1789,hosp-millennium-women-s-care-clinic,sim-veh-kadma-amb-1,sim-drv-kadma-1,3.84,5.9,4.8,1,NEW_YEAR_EVE,SIM_SEED,True
SIM-007263,2024-04-29T10:11:05.129Z,medical,Maternity,Normal,COMPLETED,zone-factory,Central Workshop,loc-workshop,22.7644,86.1995,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-2,sim-drv-factory-2,4.8,11.6,8.3,1,,SIM_SEED,True
SIM-002343,2023-06-20T12:38:54.863Z,medical,Cardiac,Critical,COMPLETED,zone-sakchi,Sakchi Quarters,loc-sakchi,22.8045,86.2057,hosp-tata-steel-advanced-multi-spec,sim-veh-sakchi-amb-4,sim-drv-sakchi-4,2.56,0.6,4.7,1,,SIM_SEED,True
SIM-006057,2023-11-07T01:52:30.256Z,medical,General,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7774,86.1528,hosp-iron-valley-children-s-clinic,sim-veh-sonari-amb-4,sim-drv-sonari-4,4.05,7.4,5.9,1,,SIM_SEED,True
SIM-010788,2023-03-06T10:38:11.809Z,medical,Trauma,Urgent,COMPLETED,zone-factory,Fuel Station Depot,loc-fuel,22.7773,86.2162,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-2,sim-drv-factory-2,5.84,9.7,5.4,1,,SIM_SEED,True
SIM-008790,2024-06-29T10:05:09.681Z,medical,Trauma,Urgent,COMPLETED,zone-bistupur,Keenan Stadium,loc-keenan,22.81,86.1971,hosp-steel-city-general-hospital,sim-veh-bistupur-amb-5,sim-drv-bistupur-5,5.33,14.7,9.9,1,,SIM_SEED,True
SIM-009839,2025-10-02T13:44:14.441Z,medical,Maternity,Normal,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.8004,86.18,hosp-jubilee-care-hospital,sim-veh-kadma-amb-3,sim-drv-kadma-3,0.77,2,0.9,2,,SIM_SEED,True
SIM-007427,2024-09-23T16:13:13.227Z,fire,,Normal,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.8101,86.2129,,sim-veh-sakchi-fire-2,sim-drv-sakchi-2,2.45,5.6,2.8,1,,SIM_SEED,True
SIM-006917,2026-04-22T22:20:31.667Z,fire,,Urgent,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.7994,86.199,,sim-veh-sakchi-fire-4,sim-drv-sakchi-4,4.2,9.7,8.4,1,,SIM_SEED,True
SIM-000490,2026-02-09T18:16:30.752Z,medical,Cardiac,Urgent,COMPLETED,zone-bistupur,Russi Modi Centre,loc-russi,22.7991,86.1901,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,2.4,2.5,3.9,1,,SIM_SEED,True
SIM-005378,2021-07-25T02:56:36.623Z,medical,Trauma,Urgent,COMPLETED,zone-sonari,Subarnarekha Riverfront Park,loc-subarnarekha-riverfront-park,22.7806,86.1586,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-4,sim-drv-sonari-4,3.87,3.7,8.2,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-004780,2025-11-22T00:21:11.498Z,medical,Maternity,Critical,COMPLETED,zone-sonari,Telco Colony,loc-telco,22.7847,86.1301,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-1,sim-drv-sonari-1,14.92,19.8,28.6,4,,SIM_SEED,True
SIM-009300,2026-03-19T06:48:43.079Z,medical,Trauma,Urgent,COMPLETED,zone-factory,Central Workshop,loc-workshop,22.7771,86.2159,hosp-sakchi-community-hospital,sim-veh-factory-amb-3,sim-drv-factory-3,3.63,7.8,7,1,,SIM_SEED,True
